best_model_phylo1.h5,Czofingiensis,0.3426,0.3426
best_model_phylo5.h5,Lsativa,0.6971,0.7119
best_model_phylo4.h5,Pumbilicalis,0.3258,0.3630
best_model_phylo3.h5,Vvinifera,0.8397,0.8397
best_model_phylo0.h5,Acomosus,0.4293,0.4385
best_model_phylo3.h5,Zmays,0.7690,0.8127
best_model_phylo5.h5,Oeuropaea,0.7018,0.7018
best_model_phylo4.h5,Lusitatissimum,0.8454,0.8454
best_model_phylo4.h5,Aofficinalis,0.5336,0.5336
best_model_phylo4.h5,Atrichopoda,0.7255,0.7255
best_model_phylo2.h5,Hvulgare,0.5057,0.5564
best_model_phylo5.h5,Aofficinalis,0.5570,0.5570
best_model_phylo0.h5,Mpolymorpha,0.5639,0.6820
best_model_phylo4.h5,Cquinoa,0.7677,0.7743
best_model_phylo2.h5,Cgrandiflora,0.9055,0.9279
best_model_phylo0.h5,Hvulgare,0.3844,0.3972
best_model_phylo0.h5,Ppersica,0.5080,0.5788
best_model_phylo1.h5,Ppersica,0.8170,0.9011
best_model_phylo1.h5,Zmarina,0.8090,0.8308
best_model_phylo0.h5,Oeuropaea,0.4322,0.4322
best_model_phylo5.h5,Bdistachyon,0.7637,0.8161
best_model_phylo0.h5,MspRCC299,0.9456,0.9658
best_model_phylo4.h5,Mpolymorpha,0.5409,0.6701
best_model_phylo1.h5,MspRCC299,0.0766,0.0788
best_model_phylo1.h5,Bdistachyon,0.7681,0.8286
best_model_phylo2.h5,Ahypochondriacus,0.8687,0.8972
best_model_phylo3.h5,Zmarina,0.8979,0.9214
