best_model_Cquinoa.h5,Graimondii,0.8238,0.8968
best_model_Carietinum.h5,Lsativa,0.8012,0.8594
best_model_CsubellipsoideaC169.h5,Dcarota,0.2586,0.2586
best_model_Smoellendorffii.h5,Pumbilicalis,0.5042,0.5747
best_model_Cgrandiflora.h5,Ptrichocarpa,0.8070,0.8650
best_model_Czofingiensis.h5,Creinhardtii,0.6127,0.7617
best_model_Graimondii.h5,Sbicolor,0.5348,0.6014
best_model_Hvulgare.h5,Hannuus,0.3057,0.3298
best_model_Cclementina.h5,Csinensis,0.8585,0.8886
best_model_Gmax.h5,Oeuropaea,0.6831,0.6831
best_model_Tcacao.h5,Olucimarinus,0.4702,0.4827
best_model_Graimondii.h5,Ptrichocarpa,0.8251,0.8728
best_model_Lusitatissimum.h5,Boleraceacapitata,0.9485,0.9485
best_model_Sitalica.h5,Mtruncatula,0.7415,0.7777
best_model_Egrandis.h5,Lsativa,0.5356,0.5617
best_model_Atrichopoda.h5,Stuberosum,0.8919,0.8919
best_model_Czofingiensis.h5,MspRCC299,0.9035,0.9440
best_model_Mpolymorpha.h5,Bdistachyon,0.7133,0.7766
best_model_Acomosus.h5,Csinensis,0.8496,0.8931
best_model_Cgrandiflora.h5,Bdistachyon,0.6561,0.7260
best_model_Cgrandiflora.h5,Ppersica,0.8224,0.8962
best_model_Aofficinalis.h5,Creinhardtii,0.0024,0.0030
best_model_Esalsugineum.h5,Lsativa,0.7100,0.7184
best_model_Mtruncatula.h5,Rcommunis,0.8445,0.8467
best_model_Fvesca.h5,Kfedtschenkoi,0.7459,0.8063
best_model_Crubella.h5,MpusillaCCMP1545,0.0996,0.1026
best_model_Mesculenta.h5,Aofficinalis,0.6435,0.6435
best_model_Csinensis.h5,Creinhardtii,0.0007,0.0009
best_model_CsubellipsoideaC169.h5,Aofficinalis,0.1550,0.1550
best_model_Egrandis.h5,Mdomestica,0.7465,0.7959
best_model_Sitalica.h5,Carietinum,0.8114,0.8114
best_model_Spolyrhiza.h5,CsubellipsoideaC169,0.8106,0.8600
best_model_Rcommunis.h5,Boleraceacapitata,0.8762,0.8762
best_model_Fvesca.h5,Ahypochondriacus,0.6893,0.7096
best_model_Lusitatissimum.h5,Csinensis,0.8397,0.9228
best_model_Hvulgare.h5,Aofficinalis,0.4267,0.4267
best_model_Cpapaya.h5,Mesculenta,0.8399,0.9392
best_model_Acomosus.h5,Ppersica,0.8209,0.9155
best_model_Othomaeum.h5,Acomosus,0.6673,0.6867
best_model_Osativa.h5,MpusillaCCMP1545,0.4997,0.5077
best_model_Zmarina.h5,Pumbilicalis,0.0035,0.0040
best_model_Zmarina.h5,Cclementina,0.8312,0.8684
best_model_Bdistachyon.h5,Lsativa,0.6660,0.6933
best_model_MspRCC299.h5,Ptrichocarpa,0.3137,0.3691
best_model_Fvesca.h5,Bdistachyon,0.5905,0.6552
best_model_Smoellendorffii.h5,Bdistachyon,0.5629,0.6820
best_model_Crubella.h5,Carietinum,0.7920,0.7920
best_model_Bdistachyon.h5,Esalsugineum,0.8090,0.8349
best_model_Cgrandiflora.h5,Boleraceacapitata,0.8959,0.8959
best_model_Egrandis.h5,Zmays,0.6222,0.6434
best_model_Zmarina.h5,Graimondii,0.8090,0.8576
best_model_Fvesca.h5,Aofficinalis,0.4482,0.4482
best_model_Egrandis.h5,Zmarina,0.5209,0.5455
best_model_Spolyrhiza.h5,Lusitatissimum,0.9337,0.9337
best_model_Athaliana.h5,Carietinum,0.7885,0.7885
best_model_Ptrichocarpa.h5,Pumbilicalis,0.0308,0.0355
best_model_Esalsugineum.h5,Sitalica,0.5569,0.6096
best_model_Tcacao.h5,Cgrandiflora,0.9136,0.9299
best_model_Egrandis.h5,CsubellipsoideaC169,0.6716,0.6940
best_model_MspRCC299.h5,Cclementina,0.3619,0.4038
best_model_Crubella.h5,Gmax,0.7041,0.7644
best_model_Hvulgare.h5,Hvulgare,0.5931,0.6158
best_model_Dcarota.h5,Slycopersicum,0.7286,0.8284
best_model_Cquinoa.h5,Slycopersicum,0.7430,0.8058
best_model_Kfedtschenkoi.h5,Zmays,0.6541,0.6707
best_model_Smoellendorffii.h5,Olucimarinus,0.7245,0.7450
best_model_Ppersica.h5,Oeuropaea,0.6677,0.6677
best_model_CsubellipsoideaC169.h5,Creinhardtii,0.5927,0.7055
best_model_Osativa.h5,Athaliana,0.8289,0.8833
best_model_Athaliana.h5,Acomosus,0.4982,0.5007
best_model_Rcommunis.h5,Smoellendorffii,0.5110,0.5205
best_model_Vvinifera.h5,Sbicolor,0.7541,0.9214
best_model_Hvulgare.h5,Cclementina,0.7391,0.7982
best_model_Ahypochondriacus.h5,Lsativa,0.7147,0.7294
best_model_Sbicolor.h5,Stuberosum,0.6967,0.6967
best_model_Pumbilicalis.h5,Oeuropaea,0.0006,0.0006
best_model_Bdistachyon.h5,Egrandis,0.8379,0.8600
best_model_Slycopersicum.h5,MspRCC299,0.7234,0.7554
best_model_Sitalica.h5,Spolyrhiza,0.7554,0.7554
best_model_Dcarota.h5,Esalsugineum,0.8422,0.9252
best_model_Athaliana.h5,Zmays,0.3714,0.3887
best_model_Sitalica.h5,Lsativa,0.6773,0.7031
best_model_Athaliana.h5,Gmax,0.7022,0.7538
best_model_Cquinoa.h5,Spolyrhiza,0.4669,0.4669
best_model_Athaliana.h5,Cpapaya,0.7190,0.7190
best_model_Acomosus.h5,Sbicolor,0.7374,0.8422
best_model_Dcarota.h5,Ptrichocarpa,0.7804,0.9194
best_model_MpusillaCCMP1545.h5,Czofingiensis,0.5121,0.5121
best_model_Csinensis.h5,Smoellendorffii,0.0749,0.0763
best_model_Vvinifera.h5,Cpapaya,0.9549,0.9549
best_model_Cgrandiflora.h5,Oeuropaea,0.7106,0.7106
best_model_Osativa.h5,Aofficinalis,0.6162,0.6162
best_model_Lusitatissimum.h5,Smoellendorffii,0.8347,0.8522
best_model_Sbicolor.h5,Cclementina,0.8259,0.8787
best_model_Mpolymorpha.h5,Mtruncatula,0.5526,0.5892
best_model_Ptrichocarpa.h5,Fvesca,0.7544,0.7791
